No.,Name,Gcorr[au],Hcorr[au],Ucorr[au],ZPE[au],TS[au],SPE[au]
37,PreTS_RQJZFULZZJPZAD-UHFFFAOYSA-N,0.18769393,0.24756156022601772,0.24661735,0.23069112,0.05986763,-652.909657200226
38,PreSm_KDGUWMSODREDMK-UHFFFAOYSA-N,0.15771921,0.2127111601080287,0.21176694999999998,0.19810445,0.05499195,-367.976008240108
39,PreTS_KWZSFJRUKQCUSQ-UHFFFAOYSA-N,0.14628318,0.20057559522899737,0.19963139,0.18627827,0.05429242,-517.244023885229
40,PreSm_PTMCQDCAFJSVCR-UHFFFAOYSA-N,0.21109568,0.2776985928509248,0.27675439,0.25779199,0.06660292,-692.239043142851
41,PreSm_DQBHNQIJAJWZOX-UHFFFAOYSA-N,0.16372187,0.2231343745909271,0.22219017,0.20663019,0.0594125,-923.947255184591
42,PreTS_VDMGCYGPMXPWLU-UHFFFAOYSA-N,0.26162101,0.3259454659760195,0.32500126,0.30698309,0.06432446,-657.493534105976
43,PreTS_XMCMLCLWNUDTFL-UHFFFAOYSA-N,0.21997651,0.2743574665370261,0.27341326,0.25987891,0.05438096,-505.556500206537
44,PreTS_KDGATBSHELBYPB-UHFFFAOYSA-N,0.17323347,0.22996580908898068,0.22902160000000002,0.21440891,0.05673234,-556.569046399089
45,PreSm_SMUNBMVPYRPETG-UHFFFAOYSA-N,0.24962344,0.3162601035409125,0.3153159,0.29625404,0.06663667,-695.393045463541
46,PreSm_PHPSOQOEDASRAY-UHFFFAOYSA-N,0.10287888,0.1545750454949939,0.15363083,0.14145522,0.05169616,-381.597256725495
47,PreSm_JJEFBABIRUGHOA-UHFFFAOYSA-N,0.37376238,0.464405115667887,0.4634609,0.43292456,0.09064273,-1266.027363835668
48,PreTS_JJEFBABIRUGHOA-UHFFFAOYSA-N,0.37647213,0.46351080468593864,0.46256659,0.43348321,0.08703868,-1266.012133284686
49,PreTS_FQRUUNHLNRZSIH-UHFFFAOYSA-N,0.13341276,0.1839987070540019,0.1830545,0.17119401,0.05058595,-458.072461377054
50,UUIQMZJEGPQKFD-UHFFFAOYSA-N,0.10054795,0.14369617723195915,0.14275195999999998,0.13415253,0.04314823,-346.405788347232
51,PreSm_SUETYVLILIXRJL-UHFFFAOYSA-N,0.14435618,0.19898656661405312,0.19804235,0.18435512,0.05463038,-424.991386476614
52,PreTS_ORKVVBBGBFTEOR-UHFFFAOYSA-N,0.14990955,0.20663782860299307,0.20569362,0.19135557,0.05672829,-725.751404868603
53,PreTS_SUKBEOZVMSEULB-UHFFFAOYSA-N,0.21794287,0.2699404306150086,0.26899621999999995,0.25601661,0.05199756,-354.356372920615
54,PreTS_CNSPVLATOGYEPW-UHFFFAOYSA-N,0.24127871,0.30700357888497365,0.30605937,0.2873169,0.06572488,-731.547882788885
55,PreTS_NKBJUIGJMCGFAH-UHFFFAOYSA-N,0.12493671,0.1780344835908636,0.17709027,0.16445142,0.05309777,-1268.975209793591
56,PreSm_XGHNITYXBWNXEP-UHFFFAOYSA-N,0.23804812,0.3093575770440111,0.30841337,0.28711794,0.07130946,-823.813061127044
57,PreTS_AHPNQRDUZRCXIO-UHFFFAOYSA-N,0.2437602,0.30780936405494685,0.30686515,0.28848119,0.06404916,-731.551160584055
58,PreTS_MHNURBLHPUVPPF-UHFFFAOYSA-N,0.26663616,0.3326601854059845,0.33171598,0.31279572,0.06602402,-959.983552755406
59,PreSm_NKNNWJVUYQQVCM-UHFFFAOYSA-N,0.17770324,0.23651465306699038,0.23557045000000001,0.22032234,0.05881141,-502.420849613067
60,PreSm_KVRASCBOZYQKPM-UHFFFAOYSA-N,0.18245772,0.2402533213830793,0.23930911,0.22439771,0.0577956,-520.420510151383
61,PreSm_ZMIKKNQULOZVJN-UHFFFAOYSA-N,0.23699196,0.30946944416200495,0.30852523,0.28678294,0.07247748,-823.810694514162
62,PreSm_PIOIUPLQDWGQQE-UHFFFAOYSA-N,0.14287609,0.20077640406395858,0.19983219000000002,0.18486166,0.05790032,-517.265111694064
63,PreTS_AXKCYRGZCUHOTB-UHFFFAOYSA-N,0.21641008,0.27517576943694166,0.27423156000000004,0.25877091,0.0587657,-672.108495129437
64,PreTS_VBPXVTGUYOEHHU-UHFFFAOYSA-N,0.10189336,0.15161607773200103,0.15067186999999999,0.13963687,0.04972272,-957.447904087732
65,PreSm_LRUARIMATGYIRH-UHFFFAOYSA-N,0.18743955,0.2467477387500594,0.24580353000000002,0.23011812,0.05930818,-728.92167865875
66,PreSm_GLJIQVPGZFGRPR-UHFFFAOYSA-N,0.2776241,0.34710597437799606,0.34616177,0.32583897,0.06948188,-734.725213054378
67,PreSm_GEMHISRDFYIWAE-UHFFFAOYSA-N,0.18277314,0.2401579410679915,0.23921373,0.22444543,0.0573848,-520.420459841068
68,PreTS_NYMCAJNZSOKJMY-UHFFFAOYSA-N,0.21588009,0.27513027445399985,0.27418607,0.25858135,0.05925018,-672.109982664454
69,PreSm_CWCZUMMGJWIHPO-UHFFFAOYSA-N,0.15746317,0.21848590096999487,0.21754169,0.20146976,0.06102273,-613.60937557097
70,PreSm_KTSLXQZJGCZFNT-UHFFFAOYSA-N,0.26486704,0.3333409784910373,0.33239678,0.31243652,0.06847394,-959.986760718491
71,PreTS_AGXQQVZNGIKOQS-UHFFFAOYSA-N,0.16627769,0.22221711749693895,0.22127292,0.20722808,0.05593943,-923.929894327497
72,PreTS_VJFWHKGBGJVYPX-UHFFFAOYSA-N,0.22319536,0.28033447937207256,0.27939027,0.26463889,0.05713912,-580.823446059372
73,PreTS_RWOQNRCHLBNNAC-UHFFFAOYSA-N,0.13972201,0.18880631047699126,0.1878621,0.17673968,0.0490843,-366.740128110477
74,PreSm_ABNVMMWEVPGMRK-UHFFFAOYSA-N,0.17906018,0.2372624954730327,0.23631829,0.22108955,0.05820232,-502.412547435473
75,PreSm_YKKLLVSGGUWYGJ-UHFFFAOYSA-N,0.13196205,0.18647099276199697,0.18552678,0.17214225,0.05450894,-809.378444552762
76,PreTS_HIYWUJCGKLFTON-UHFFFAOYSA-N,0.23220193,0.2998096701448958,0.29886546,0.27951531,0.06760775,-1191.155135250145
77,PreSm_SBNMFKKCXNCQHX-UHFFFAOYSA-N,0.31686015,0.38544046996298675,0.38449627,0.36420522,0.06858033,-737.885769889963
78,PreSm_FTNGLPGTWWHWDD-UHFFFAOYSA-N,0.20968683,0.27050639988294733,0.26956219000000003,0.25315994,0.06081957,-559.746341159883
79,PreSm_YFMCPHZKTYPFSQ-UHFFFAOYSA-N,0.25169999,0.31771574923504886,0.31677154,0.29789884,0.06601575,-695.406362359235
80,PreTS_PITUDLJUKSOXNX-UHFFFAOYSA-N,0.26387002,0.32678927703000227,0.32584507,0.30825424,0.06291925,-657.48768974703
81,PreTS_UMXNLJOAPDLISI-UHFFFAOYSA-N,0.16120637,0.21791087004498877,0.21696666,0.20262812,0.05670449,-613.606335610045
82,PreTS_ANRRNARYQLVHFP-UHFFFAOYSA-N,0.10944533,0.1602726991519603,0.15932849000000002,0.1476357,0.05082737,-590.083141059152
83,PreSm_PBZJLLZIMBIKOO-UHFFFAOYSA-N,0.20550092,0.26605717196400747,0.26511297,0.24867742,0.06055625,-541.742854921964
84,PreTS_VIRUAVNQALUSNJ-UHFFFAOYSA-N,0.18699857,0.24659954928802108,0.24565534,0.22972539,0.05960098,-652.905462269288
85,PreTS_GSDYPUXIOHWJDE-UHFFFAOYSA-N,0.24684197,0.3051951711059928,0.30425096999999995,0.28909461,0.05835321,-691.351403501106
86,PreTS_HUCFUZSHZJOAFJ-UHFFFAOYSA-N,0.25425,0.316470251971964,0.31552604,0.29831395,0.06222025,-695.391305411972
87,PreSm_ILXCZDBDFKCBEC-UHFFFAOYSA-N,0.13692854,0.1896037227729721,0.18865951,0.17597974,0.05267518,-366.755935902773
88,PreSm_PGAHWRPCFHBSGZ-UHFFFAOYSA-N,0.21182725,0.2754165976519971,0.27447238,0.25744738,0.06358935,-672.145085707652
89,PreSm_IMRSSIGFUURDKL-UHFFFAOYSA-N,0.2135652,0.27908342945499953,0.27813922,0.25959353,0.06551823,-692.241568149455
90,PreTS_HQVRYUALESRTQS-UHFFFAOYSA-N,0.21658831,0.278379668680941,0.27743545,0.26038216,0.06179135,-692.232570968681
91,OTKQNSSMCDLVQV-UHFFFAOYSA-N,0.20737708,0.26336740892304533,0.2624232,0.24819724,0.05599033,-503.689399848923
92,PJANXHGTPQOBST-UHFFFAOYSA-N,0.17947574,0.22855021381406004,0.227606,0.21655873,0.04907448,-540.733644213814
93,PreSm_RHOQNDIOGWKCJW-UHFFFAOYSA-N,0.13450742,0.19229807110400543,0.19135386,0.1768435,0.05779065,-884.611534331104
94,PreTS_MNZNVIFZXDNKDK-UHFFFAOYSA-N,0.30869703,0.38558670719100974,0.3846425,0.36071665,0.07688968,-998.782160147191
95,DKPFZGUDAPQIHT-UHFFFAOYSA-N,0.12513771,0.1724995321170013,0.17155531999999998,0.16112685,0.04736182,-385.717610612117
96,XUPYJHCZDLZNFP-UHFFFAOYSA-N,0.18093701,0.23340897363300428,0.23246476,0.21983633,0.05247196,-464.363743303633
97,FERIUCNNQQJTOY-UHFFFAOYSA-N,0.07460876,0.11396854784896959,0.11302435,0.10601305,0.0393598,-307.104354847849
98,PreSm_YVYYKZHQKWZKCI-UHFFFAOYSA-N,0.09833369,0.15244279793398618,0.15149859,0.13871047,0.05410911,-957.454403827934
99,PreTS_FYZCCZUUFNOVHK-UHFFFAOYSA-N,0.17262629,0.23143208064698229,0.23048786999999998,0.21459281,0.05880579,-648.810421290647
100,PreSm_QLLLTQFPEFMDHX-UHFFFAOYSA-N,0.29049387,0.3554035458330418,0.35445933999999996,0.33585044,0.06490968,-698.566486025833
101,PreTS_DSJRRPZOVZUSDB-UHFFFAOYSA-N,0.14796919,0.20136065964004501,0.20041645,0.18742696,0.05339146,-517.24697790964
102,CQEYYJKEWSMYFG-UHFFFAOYSA-N,0.14583336,0.19316504749900787,0.19222084,0.18158046,0.04733168,-424.465912277499
103,PreTS_GLJIQVPGZFGRPR-UHFFFAOYSA-N,0.2821179,0.3463866499649839,0.34544243999999996,0.32705333,0.06426875,-734.706841089965
104,PreSm_UOACIRAVILKLSG-UHFFFAOYSA-N,0.17984401,0.24097427627009438,0.24003007,0.22367755,0.06113026,-612.66648087627
105,PreSm_ZKGKGSZVHGWIKZ-UHFFFAOYSA-N,0.22518005,0.28766849883106715,0.28672429,0.26948294,0.06248845,-656.080430668831
106,PPBRXRYQALVLMV-UHFFFAOYSA-N,0.10313078,0.14202833198601184,0.14108412,0.13430649,0.03889755,-309.665361681986
107,PreTS_YDSOAHBTIMGZFT-UHFFFAOYSA-N,0.21997693,0.27429640734601435,0.27335219,0.25975974,0.05431947,-505.558233077346
108,OIALIKXMLIAOSN-UHFFFAOYSA-N,0.12713406,0.1703288436979733,0.16938464,0.1609501,0.04319478,-365.610351793698
109,PreSm_YCAXFIWJUISGJK-UHFFFAOYSA-N,0.29409259,0.36829361173806774,0.3673494,0.34457016,0.07420102,-810.215213181738
110,PreTS_YCQMUASGJSRWQF-UHFFFAOYSA-N,0.25318389,0.3162305374399921,0.31528633,0.29800116,0.06304665,-695.38189523744
111,PreSm_QTLQRSOLNXSEBX-UHFFFAOYSA-N,0.08623103,0.13710158830895125,0.13615738,0.12481758,0.05087055,-1116.314959918309
112,SOGAXMICEFXMKE-UHFFFAOYSA-N,0.17241821,0.22279595210301295,0.22185174000000002,0.20979273,0.05037775,-463.788234282103
113,PreTS_DVTODMXZPBILJV-UHFFFAOYSA-N,0.14752031,0.20118494261396336,0.20024073,0.18710752,0.05366462,-517.268561572614
114,PreTS_KSQBLBGLMABEDG-UHFFFAOYSA-N,0.2138216,0.26959445131592474,0.26865024,0.25429446,0.05577285,-559.721516691316
115,PreTS_VLBUXUITYHBCMC-UHFFFAOYSA-N,0.17762524,0.23706237327496638,0.23611816,0.22030917,0.05943713,-765.075892833275
116,PreTS_KZAKORVMJFWPOU-UHFFFAOYSA-N,0.21297822,0.26956583449896243,0.26862163,0.25407494,0.05658761,-559.727707624499
117,PreTS_MRTAOOLXDIZHHG-UHFFFAOYSA-N,0.26581102,0.3252289085139637,0.32428470000000004,0.30850461,0.05941789,-659.223673438514
118,PreTS_FDLXTVHNGIGIMS-UHFFFAOYSA-N,0.42196123,0.49824222545998964,0.49729801,0.47289512,0.07628099,-1121.35844177546
119,PreTS_HYORNCICFVQNNC-UHFFFAOYSA-N,0.21548576,0.27571625843097536,0.27477205,0.25887261,0.0602305,-768.231618248431
120,PreTS_JENUJYSSLPMKAD-UHFFFAOYSA-N,0.27249593,0.3384208084239617,0.33747659999999996,0.31842327,0.06592489,-770.882516288424
121,PreTS_WMYNDAIWZJCKOD-UHFFFAOYSA-N,0.21653077,0.27494553389601606,0.27400132,0.25855029,0.05841477,-672.127951363896
122,PreSm_LGCSGGMIZREWMX-UHFFFAOYSA-N,0.15866604,0.21270635559602624,0.21176214000000002,0.19831823,0.05404031,-367.990940575596
123,BFKJFAAPBSQJPD-UHFFFAOYSA-N,-0.00653083,0.02800494707400958,0.02706074,0.0218942,0.03453578,-475.608524107074
124,BZHJMEDXRYGGRV-UHFFFAOYSA-N,0.01756534,0.04745578527104044,0.046511580000000004,0.04300429,0.02989045,-538.208527315271
125,PreTS_IMRSSIGFUURDKL-UHFFFAOYSA-N,0.21626665,0.2782132646669879,0.27726905999999996,0.2601516,0.06194661,-692.232890944667
126,PreSm_YCQMUASGJSRWQF-UHFFFAOYSA-N,0.25104243,0.3167008190710021,0.31575661,0.29709137,0.06565839,-695.405790029071
127,XSRADQOBRZHEOB-UHFFFAOYSA-N,0.16341474,0.20885341365300292,0.20790920000000002,0.19839159,0.04543867,-502.015477293653
128,CERQOIWHTDAKMF-UHFFFAOYSA-N,0.06645893,0.10345161408201875,0.10250741,0.09616416,0.03699268,-306.528096124082
129,PreTS_SMUNBMVPYRPETG-UHFFFAOYSA-N,0.2521113,0.31584380071103624,0.31489958999999995,0.29740004,0.0637325,-695.380367800711
130,PreSm_NQIKINYBGHOCND-UHFFFAOYSA-N,0.21036276,0.2700102964429334,0.26906609000000004,0.2530237,0.05964753,-559.744169926443
131,PreTS_ZVWKKIHMYDASET-UHFFFAOYSA-N,0.13793716,0.19151669637597024,0.19057248000000002,0.17781577,0.05357953,-884.606447436376
132,PreTS_RHOQNDIOGWKCJW-UHFFFAOYSA-N,0.13855294,0.19160710885000753,0.19066291,0.17797542,0.05305417,-884.60234001885
133,PreTS_QRMYSYCFOQUCDX-UHFFFAOYSA-N,0.15607761,0.21427176077509102,0.21332754999999998,0.19832139,0.05819415,-1383.545119680775
134,PreSm_NKBJUIGJMCGFAH-UHFFFAOYSA-N,0.12223907,0.17920564030305286,0.17826143,0.16395114,0.05696657,-1268.987233700303
135,PreTS_BCRZWWLHOSUTHQ-UHFFFAOYSA-N,0.12776789,0.18338369955199596,0.18243948999999998,0.16873685,0.05561582,-1344.213520129552
136,PreSm_JZWDIZWHFNFEHM-UHFFFAOYSA-N,0.156447,0.21427840385501895,0.21333419,0.19816766,0.05783141,-460.247384573855
137,YKYONYBAUNKHLG-UHFFFAOYSA-N,0.09925139,0.1428624762910431,0.14191827,0.13303364,0.04361108,-346.402681666291
138,JAWZAONCXMJLFT-UHFFFAOYSA-N,0.12759404,0.17053006075303756,0.16958584999999998,0.16120388,0.04293601,-365.608405740753
139,PreTS_ZJTRSSFWRQZLIT-UHFFFAOYSA-N,0.17800159,0.2309591093629706,0.2300149,0.2174465,0.05295751,-887.763769509363
140,PreSm_GQDRRQBCTAZFEJ-UHFFFAOYSA-N,0.1864486,0.24908208277702215,0.24813788,0.23090552,0.06263348,-652.922555602777
141,PreTS_GTTQGOGPVUYLNO-UHFFFAOYSA-N,0.07314441,0.12353516244593266,0.12259096,0.11143726,0.05039075,-2035.576540912446
142,XLWCIHPMASUXPI-UHFFFAOYSA-N,0.21487288,0.26832743368402134,0.26738323,0.25441697,0.05345455,-580.633119303684
143,PreSm_MNZNVIFZXDNKDK-UHFFFAOYSA-N,0.3067229,0.3864927886189662,0.38554858000000003,0.36021858,0.0797699,-998.797769338619
144,PreTS_LRUARIMATGYIRH-UHFFFAOYSA-N,0.18913481,0.2459712327579382,0.24502703,0.23061105,0.05683643,-728.911265232758
145,FJKIXWOMBXYWOQ-UHFFFAOYSA-N,0.08529927,0.12113492190599118,0.12019071,0.1141637,0.03583565,-232.460658411906
146,PreTS_QTLQRSOLNXSEBX-UHFFFAOYSA-N,0.09064408,0.13655399521917388,0.13560978,0.1263352,0.04590992,-1116.304148175219
147,PreSm_YDSOAHBTIMGZFT-UHFFFAOYSA-N,0.21572918,0.27532571078000956,0.2743815,0.2589337,0.05959653,-505.57507051078
148,PreSm_DJLQCZHKYIXRHI-UHFFFAOYSA-N,0.3185083,0.3955177704909829,0.39457356,0.37052044,0.07700947,-962.633823110491
149,PreTS_JYBZKGBKVSGWDD-UHFFFAOYSA-N,0.17321502,0.23072797411396095,0.22978377,0.21507169,0.05751296,-556.569520124114
150,PreSm_VDMGCYGPMXPWLU-UHFFFAOYSA-N,0.26066358,0.3269255203559851,0.32598130999999997,0.30691978,0.06626194,-657.509751950356
151,PreTS_RYGJTDZNQQMTAD-UHFFFAOYSA-N,0.20185531,0.25748041076496975,0.2565362,0.24251395,0.0556251,-616.765724880765
152,PreSm_WMYNDAIWZJCKOD-UHFFFAOYSA-N,0.21419877,0.27618136646003677,0.27523715000000004,0.25817683,0.0619826,-672.14700241646
153,PreSm_JQIRWQNTXPISOM-UHFFFAOYSA-N,0.13097147,0.18652016172597996,0.18557595999999998,0.17198923,0.05554869,-809.368958091726
154,PreSm_UKAATJGJTFJBLP-UHFFFAOYSA-N,0.10663607,0.16092581882810464,0.15998162000000002,0.1467187,0.05428975,-590.099276878828
155,QWTDNUCVQCZILF-UHFFFAOYSA-N,0.11466879,0.15454600548500252,0.1536018,0.14599585,0.03987722,-197.126645945485
156,PreTS_UPGNLSUGROQKQY-UHFFFAOYSA-N,0.23908251,0.3084948341379459,0.30755063,0.28720393,0.06941232,-731.568281344138
157,PreSm_JRMDEKYJHVPHEK-UHFFFAOYSA-N,0.13638953,0.19334653750502184,0.19240233,0.17818363,0.05695701,-884.619343187505
158,PreTS_CWCZUMMGJWIHPO-UHFFFAOYSA-N,0.16180295,0.21800838082299379,0.21706416,0.20279517,0.05620543,-613.604994550823
159,PreTS_PEOAVTPXOTWVGT-UHFFFAOYSA-N,0.27943676,0.3433898230050545,0.34244560999999996,0.32419041,0.06395307,-847.837605583005
160,PreTS_ZQEXKJCBJFGSEF-UHFFFAOYSA-N,0.22887824,0.2903754373560332,0.28943123,0.2722629,0.0614972,-635.215983427356
161,OCWLYWIFNDCWRZ-UHFFFAOYSA-N,0.12724765,0.1736822745219797,0.17273807,0.16258544,0.04643463,-385.731320074522
162,PreSm_USNXCDFKELLKCT-UHFFFAOYSA-N,0.13035463,0.18480349537799157,0.18385928999999998,0.17030725,0.05444886,-458.083762985378
163,PreSm_PITUDLJUKSOXNX-UHFFFAOYSA-N,0.25932445,0.32709390192394494,0.32614969,0.30671848,0.06776944,-657.491764251924
164,PreSm_OTNMAAZBFXEROU-UHFFFAOYSA-N,0.1653921,0.2244896141519348,0.2235454,0.20836579,0.05909751,-1347.391322864152
165,PreTS_YKKLLVSGGUWYGJ-UHFFFAOYSA-N,0.13563515,0.18573235319399828,0.18478814,0.17330745,0.0500972,-809.360784603194
166,PreSm_OGNXZBKXWHVOOW-UHFFFAOYSA-N,0.17755842,0.2359316114129797,0.23498741,0.21956956,0.0583732,-502.433369031413
167,DNSISZSEWVHGLH-UHFFFAOYSA-N,0.08465656,0.12632956105699122,0.12538535,0.1175428,0.041673,-287.230289391057
168,NLHHRLWOUZZQLW-UHFFFAOYSA-N,0.02542187,0.05633606667302615,0.05539186,0.05127815,0.0309142,-170.844794706673
169,PreTS_SUETYVLILIXRJL-UHFFFAOYSA-N,0.146872,0.19886442572897067,0.19792021999999998,0.18591486,0.05199243,-424.978155655729
170,PreTS_CPWZUGVKPAXLKC-UHFFFAOYSA-N,0.35187576,0.4279622216199641,0.42701801,0.40349428,0.07608646,-888.82392693162
171,PreSm_DGBKSXOTGZAENT-UHFFFAOYSA-N,0.20354376,0.26579923363703983,0.26485503,0.24768274,0.06225548,-578.862676703637
172,PreSm_QRMYSYCFOQUCDX-UHFFFAOYSA-N,0.1540652,0.21550842179999563,0.21456422,0.19816387,0.06144323,-1383.5560637418
173,PreTS_CGNAVWMVTBCGGD-UHFFFAOYSA-N,0.22566804,0.28595267604202945,0.28500847,0.26893853,0.06028464,-656.066225516042
174,PreTS_ILXCZDBDFKCBEC-UHFFFAOYSA-N,0.140126,0.18863169397496904,0.18768749,0.17674296,0.0485057,-366.738185563975
175,PreTS_DSXSFXJDBVGXTF-UHFFFAOYSA-N,0.2291213,0.2904174882330608,0.28947327,0.27247695,0.06129619,-635.216045948233
176,PreSm_PAFIDFZXBGPBEA-UHFFFAOYSA-N,0.12765823,0.1808151986269877,0.179871,0.16727628,0.05315697,-734.107354208627
177,PreTS_KIMRVHMKRAJGFM-UHFFFAOYSA-N,0.09858603,0.14511909235704934,0.14417488,0.13437618,0.04653306,-748.943934332357
178,PreSm_GSDYPUXIOHWJDE-UHFFFAOYSA-N,0.23997797,0.30279984525407144,0.30185563,0.28468127,0.06282187,-691.323761725254
179,PreTS_JALAUJQDMDYEDM-UHFFFAOYSA-N,0.17382839,0.22779241828800423,0.22684821000000002,0.21375324,0.05396403,-536.444818328288
180,PreTS_UVTIJDABSXGFMK-UHFFFAOYSA-N,0.15648276,0.2140775409420712,0.21313333,0.19831826,0.05759478,-1383.535842860942
181,PreSm_STCOCKRYHSNABS-UHFFFAOYSA-N,0.14816252,0.20812258253602067,0.20717837,0.19133928,0.05996006,-725.760104572536
182,PreTS_UXIXHYKPQBYEJZ-UHFFFAOYSA-N,0.16639756,0.219307499748993,0.21836329,0.20592665,0.05290994,-443.197301679749
183,PreSm_PIEYRYXIIHGLCT-UHFFFAOYSA-N,0.12513728,0.18493852633901042,0.18399431,0.16858623,0.05980124,-1344.236476586339
184,PreSm_JYBZKGBKVSGWDD-UHFFFAOYSA-N,0.17041167,0.23133643536198178,0.23039223,0.2141917,0.06092476,-556.583784375362
185,PreTS_YVYYKZHQKWZKCI-UHFFFAOYSA-N,0.10199195,0.1517822486470095,0.15083804,0.13979465,0.0497903,-957.446758038647
186,PreSm_WAYSWJBQEIKOLM-UHFFFAOYSA-N,0.27758425,0.3558581987509797,0.354914,0.33061088,0.07827395,-959.479893808751
187,PreSm_UPGNLSUGROQKQY-UHFFFAOYSA-N,0.2398985,0.30868356953601506,0.30773937,0.28758757,0.06878507,-731.567794129536
188,PreTS_NKNNWJVUYQQVCM-UHFFFAOYSA-N,0.18194094,0.23609120944502138,0.235147,0.22168736,0.05415027,-502.398157419445
189,PreTS_GQDRRQBCTAZFEJ-UHFFFAOYSA-N,0.18973016,0.2485759529409961,0.24763174000000002,0.23204847,0.0588458,-652.903982582941
190,PreTS_SPISJILQRFQGIT-UHFFFAOYSA-N,0.16755531,0.22272313186113024,0.22177892999999999,0.20823186,0.05516783,-1347.374580101861
191,PreSm_VTNIVRPCDMVLBS-UHFFFAOYSA-N,0.24357364,0.3054779449939815,0.30453374,0.28756592,0.06190431,-582.017788564994
192,PreSm_VOJCRTXPRRYGEJ-UHFFFAOYSA-N,0.14776081,0.2081453906449724,0.20720118999999998,0.19131915,0.06038458,-725.761320720645
193,PreSm_KSQBLBGLMABEDG-UHFFFAOYSA-N,0.21027117,0.2703339814370338,0.26938977000000003,0.25319497,0.06006281,-559.742496191437
194,PreTS_YCAXFIWJUISGJK-UHFFFAOYSA-N,0.29702369,0.36722179677303757,0.36627759000000004,0.34520472,0.07019811,-810.196298106773
195,VVQNEPGJFQJSBK-UHFFFAOYSA-N,0.09214207,0.13309700177097739,0.13215279,0.12413706,0.04095492,-345.830155391771
196,KYPOHTVBFVELTG-UHFFFAOYSA-N,0.02149201,0.05706630137501634,0.05612209,0.0504229,0.03557429,-263.088545511375
197,PreTS_RHDGEXIVBRXKBT-UHFFFAOYSA-N,0.22586227,0.28570134891708676,0.28475713999999996,0.26879988,0.05983908,-656.065127368917
198,PreTS_SBNMFKKCXNCQHX-UHFFFAOYSA-N,0.32053258,0.38479787563301215,0.38385367,0.36537311,0.0642653,-737.867583345633
199,ODLMAHJVESYWTB-UHFFFAOYSA-N,0.13897499,0.18207376766901007,0.18112956,0.17259679,0.04309877,-349.567791597669
200,PreSm_JALAUJQDMDYEDM-UHFFFAOYSA-N,0.17027421,0.22846381617398492,0.22751961,0.21268429,0.05818961,-536.459801786174
201,PreTS_UKAATJGJTFJBLP-UHFFFAOYSA-N,0.10916907,0.16013817914893025,0.15919397,0.14745374,0.0509691,-590.084081629149
202,PreTS_XGQPRIXMIRNMML-UHFFFAOYSA-N,0.27988491,0.34373076977510664,0.34278656,0.32450714,0.06384586,-847.828635959775
203,PreTS_DQBHNQIJAJWZOX-UHFFFAOYSA-N,0.16746455,0.22220401436698012,0.22125981,0.20751844,0.05473947,-923.925122504367
204,PreTS_ONDIKHKSRVKCNQ-UHFFFAOYSA-N,0.28100354,0.3551075964450092,0.35416339,0.33144694,0.07410405,-959.460212756445
205,PreTS_GQJRLZSLZHNJPJ-UHFFFAOYSA-N,0.22841375,0.28695108255408286,0.28600686999999997,0.27048404,0.05853734,-656.089952312554
206,PreSm_AGXQQVZNGIKOQS-UHFFFAOYSA-N,0.16387467,0.22278959617199234,0.22184539,0.20629963,0.05891493,-923.939012766172
207,PreSm_VIRUAVNQALUSNJ-UHFFFAOYSA-N,0.1836278,0.24735810935499103,0.2464139,0.22864008,0.06373031,-652.923225389355
208,PreTS_ANVBQVNHVQKZIH-UHFFFAOYSA-N,0.08758612,0.1372343941491181,0.13629018999999998,0.12541491,0.04964828,-1208.555540814149
209,XHLXMRJWRKQMCP-UHFFFAOYSA-N,0.19257866,0.25128538192200267,0.25034117,0.23501319,0.05870673,-652.959724261922
210,PreTS_VTNIVRPCDMVLBS-UHFFFAOYSA-N,0.24503417,0.3042688997550158,0.30332468999999995,0.28780627,0.05923474,-582.011227899755
211,PreSm_DSXSFXJDBVGXTF-UHFFFAOYSA-N,0.22454101,0.2908791356109077,0.28993492000000004,0.27091532,0.06633812,-635.233447125611
212,PreTS_CCFHXHLURORDOP-UHFFFAOYSA-N,0.1723915,0.23146787190194118,0.23052367,0.21462885,0.05907638,-648.816114461902
213,PreSm_ADZIKAQRUJTIJG-UHFFFAOYSA-N,0.18053145,0.2410524458260852,0.24010824,0.22375397,0.06052099,-612.665379755826
214,PreSm_KPXULDNHZPFQCO-UHFFFAOYSA-N,0.1096725,0.16720218595401093,0.16625798,0.15182236,0.05752969,-798.598616625954
215,PreSm_VBPXVTGUYOEHHU-UHFFFAOYSA-N,0.09854722,0.15207230690703,0.15112810000000002,0.13848825,0.05352508,-957.461598416907
216,HRPVXLWXLXDGHG-UHFFFAOYSA-N,0.05136301,0.08622392102802223,0.08527972,0.07971183,0.03486092,-247.333650781028
217,PreTS_GEMHISRDFYIWAE-UHFFFAOYSA-N,0.18641921,0.23987186486203882,0.23892765,0.22589588,0.05345266,-520.405972404862
218,PreTS_JZWDIZWHFNFEHM-UHFFFAOYSA-N,0.15962453,0.21316901388200904,0.21222480000000002,0.19880004,0.05354448,-460.231265143882
219,PreTS_OTNMAAZBFXEROU-UHFFFAOYSA-N,0.16773968,0.22310695145415593,0.22216274,0.20855002,0.05536727,-1347.379332641454
220,HXGDTGSAIMULJN-UHFFFAOYSA-N,0.12862666,0.16945859659000462,0.16851439000000001,0.16094574,0.04083194,-462.10957945659
